X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
2204,165,16,362,185,589,232,244,138,306,0
2359,167,15,30,0,592,231,244,140,1245,0
2453,348,29,570,241,1082,152,178,155,300,0
2406,45,17,430,224,1061,222,201,107,1129,0
2259,215,24,67,29,1087,189,254,191,503,0
2421,86,25,175,47,731,247,189,56,674,0
2563,252,9,540,93,808,200,247,185,914,0
2169,152,26,42,14,1533,241,230,101,182,0
2422,259,23,256,20,162,159,246,221,488,0
2176,324,30,192,103,1507,133,193,192,797,0
2471,16,6,150,52,212,215,227,149,335,0
2213,224,35,492,161,534,153,247,210,900,0
2415,245,11,443,217,379,198,248,188,836,0
2456,39,3,300,100,488,220,232,149,658,0
2232,343,27,180,71,685,155,188,165,631,0
2372,73,30,324,172,1507,238,167,37,218,0
2091,5,30,30,16,607,167,167,124,552,0
2177,192,19,0,0,1243,215,251,163,875,1
2732,168,21,450,98,2430,231,243,133,2221,0
2311,198,3,30,-9,510,218,242,160,618,0
2471,83,24,201,55,836,245,189,60,685,0
2793,108,22,467,160,2510,251,208,73,2052,0
1973,322,42,124,83,108,86,163,197,153,0
2148,326,21,42,11,1383,163,211,185,726,0
2712,141,7,162,9,1289,230,238,141,708,0
2623,186,26,120,38,1740,213,247,152,2778,0
2416,254,10,417,218,390,198,247,187,808,0
2529,89,13,255,43,430,239,219,108,1282,0
2253,119,25,67,28,474,253,210,70,1826,1
2523,14,21,85,30,1578,195,192,128,430,0
2591,172,7,513,121,658,225,243,152,671,0
2399,23,22,60,21,534,201,188,115,999,0
2782,144,16,210,18,953,241,235,119,735,0
2639,162,3,418,111,890,222,240,153,979,0
2183,16,28,216,129,690,184,169,110,421,0
2235,31,32,297,84,514,193,154,77,1663,0
2605,211,19,361,194,1664,201,254,183,700,0
2390,323,20,175,81,300,166,215,187,201,0
2095,286,18,342,99,420,169,237,207,297,0
2388,67,19,234,18,391,235,198,86,691,0
2690,217,19,162,84,2649,196,254,188,1110,0
2490,124,11,0,0,942,239,232,123,745,0
2596,211,11,324,51,2571,212,250,173,658,0
2116,200,33,234,100,560,188,247,171,366,0
2330,322,25,218,133,1436,149,206,192,920,0
2715,117,1,283,109,2584,220,237,153,1142,0
2046,300,9,30,2,811,194,236,182,633,1
2619,238,14,162,50,1342,193,251,194,1398,0
2027,64,41,120,87,134,220,126,0,300,0
2151,135,13,124,17,1288,240,234,121,390,0
2352,302,29,446,111,228,129,213,218,1704,0
1985,317,29,0,0,120,132,201,202,564,0
2454,218,14,42,12,1902,204,252,182,162,0
2625,163,9,467,89,671,229,243,146,1552,0
2688,189,25,212,82,2584,212,249,157,1082,0
2546,224,33,180,46,1103,157,248,209,1226,0
2700,195,7,201,22,2079,219,246,162,1698,0
2697,159,10,108,0,1940,231,242,142,277,0
2575,191,28,120,47,1061,207,248,157,1374,0
2408,17,34,309,-4,755,172,150,96,1505,0
2320,348,10,390,101,720,201,224,161,323,0
2337,320,18,297,150,1323,171,220,188,485,0
2677,73,10,268,69,458,232,221,121,190,0
2668,63,8,339,39,1034,228,223,128,990,0
2173,348,28,30,17,1131,157,183,157,837,1
2028,289,34,30,24,210,109,215,235,516,0
2432,174,19,430,89,658,227,246,143,805,0
2229,94,43,335,-60,592,244,140,0,488,0
2158,0,15,30,0,1448,196,210,150,858,0
2468,225,15,0,0,860,198,253,189,830,0
2352,75,27,162,100,1360,241,179,52,1154,0
2185,101,28,85,45,1358,253,190,46,722,1
2485,217,36,95,56,1746,159,246,199,390,0
2438,189,6,366,97,960,220,244,159,1315,0
2332,32,4,30,5,0,219,230,147,771,0
2704,301,4,216,26,2058,208,238,168,1670,0
2564,148,36,541,156,514,240,210,65,1380,0
2697,145,11,376,147,2402,236,238,132,977,0
2491,174,28,0,0,2140,224,241,131,849,0
2463,268,11,339,137,384,191,245,193,454,0
2410,240,21,30,4,949,176,252,209,1200,0
2347,303,22,283,105,741,152,223,208,361,0
2121,304,26,95,53,660,139,216,213,212,0
2709,117,11,108,-4,2291,238,230,121,2451,0
2270,148,12,60,8,283,236,239,131,342,1
2290,111,29,175,65,531,254,196,48,1761,1
2486,16,8,180,0,234,214,224,147,1170,0
2387,48,17,42,-3,703,224,202,106,847,0
2411,97,16,124,30,1006,244,215,95,895,0
2185,50,30,175,43,1396,218,162,58,283,0
2309,43,8,382,201,691,222,223,136,212,0
2473,283,18,234,48,459,167,238,209,1782,0
2453,304,26,240,127,175,138,215,213,1528,0
2339,317,19,319,164,1358,165,219,192,552,0
2645,127,14,366,5,793,242,230,114,564,0
2574,225,32,30,15,1974,161,250,209,446,0
2385,271,26,180,56,210,144,238,228,607,0
2688,217,24,270,54,3178,187,254,193,1616,0
2620,116,7,127,16,1695,233,233,133,938,0
2308,344,17,420,89,690,183,211,165,309,0
2368,76,12,0,0,1167,234,218,114,700,1
2602,22,10,277,92,1493,214,218,140,1642,0
2715,228,7,277,109,2621,210,247,174,1165,0
2711,167,20,391,77,2429,232,243,134,2236,0
2614,234,2,0,0,2155,216,241,162,2324,0
1949,358,34,60,38,90,150,159,132,391,0
2745,56,7,297,77,2791,225,226,135,1230,0
2563,96,9,247,37,564,235,227,123,864,0
2180,47,37,212,55,636,204,134,34,484,0
2412,29,11,190,36,1084,216,216,134,849,0
2311,265,15,228,111,911,181,246,203,607,0
2169,57,21,170,28,424,229,191,86,912,0
2526,59,3,180,43,306,221,233,148,1692,0
2210,275,27,402,150,433,137,234,231,301,0
2562,196,22,42,15,1507,209,252,167,767,0
2606,167,13,309,49,2639,230,244,144,738,0
2237,1,31,30,18,1170,159,165,130,426,0
2292,309,28,319,-20,509,135,210,210,666,0
2407,155,21,247,64,566,239,236,116,633,0
2626,157,26,210,63,1456,238,233,108,949,0
2727,192,10,324,139,2713,219,248,162,1206,0
2432,305,15,240,102,793,177,231,193,573,0
2226,46,33,258,65,730,209,151,53,400,0
2103,270,1,366,95,474,215,239,161,306,0
2160,328,27,0,0,752,146,198,186,1617,0
2434,200,32,30,-14,636,190,247,170,1082,0
2630,303,15,366,26,1879,179,232,193,759,0
2499,66,10,85,16,240,230,219,121,1673,0
2357,218,11,270,70,1063,208,250,177,1036,0
2216,122,33,192,116,849,254,193,37,256,1
2392,51,28,342,2,1140,220,167,63,932,0
2437,5,10,450,247,1040,207,220,150,1026,0
2301,26,26,300,103,1124,198,173,99,150,0
2428,128,6,300,38,999,230,236,140,1019,0
2650,97,15,108,37,2279,243,217,99,2436,0
2630,204,16,150,23,2053,210,253,173,2620,0
2506,154,21,180,-43,1323,240,236,115,1436,0
2079,294,36,234,185,258,98,205,234,324,0
2428,121,12,0,0,900,241,230,116,1253,0
2394,98,18,306,120,301,246,213,89,1055,0
2189,76,36,361,168,660,237,151,14,674,0
2136,23,35,495,179,532,177,143,80,342,0
2161,62,23,30,16,1276,232,186,74,547,1
2329,357,19,395,122,150,186,201,150,1543,0
2389,21,32,108,27,888,182,156,94,633,0
2405,248,23,42,15,541,165,250,217,525,0
2244,322,23,60,-11,837,156,210,191,446,0
2534,250,13,0,0,2287,190,249,196,2190,0
2136,296,28,120,58,720,130,218,223,228,0
2283,357,4,228,111,603,213,232,157,454,0
2376,315,23,150,84,454,153,214,199,680,0
2177,321,36,42,26,1256,106,179,199,1471,0
2640,193,29,120,56,1885,203,248,161,1357,0
2379,126,21,270,85,1068,250,220,88,660,1
2539,105,13,474,131,451,242,223,108,1316,0
2263,67,28,362,56,391,234,173,52,1615,0
2547,186,10,60,0,2234,222,247,158,2083,0
2288,354,30,175,134,1266,155,171,143,1319,0
2500,111,14,124,34,984,243,224,108,805,0
2039,290,5,30,2,450,206,239,172,649,0
1979,294,42,85,70,108,73,191,238,268,0
2290,50,23,331,83,272,223,183,81,1549,0
2526,63,14,300,98,1057,232,211,109,1129,0
2644,103,24,42,11,2305,252,201,63,2526,0
2324,135,23,95,37,1245,249,223,90,930,0
2471,85,9,60,1,1536,233,225,124,641,0
2602,14,20,234,90,1374,197,195,129,1666,0
2057,62,31,60,37,295,228,160,41,722,0
2695,51,3,272,17,2185,221,232,147,1784,0
2521,200,25,90,21,1207,202,252,172,516,0
2631,121,14,402,-8,757,243,228,111,618,0
2111,359,11,0,0,616,203,220,154,458,0
2125,230,30,300,127,484,161,251,213,638,0
2534,78,9,228,51,228,232,223,123,1782,0
2652,206,33,120,64,2845,180,248,180,1213,0
2490,64,28,120,49,1790,232,171,52,417,0
2354,160,19,30,5,350,236,240,127,949,0
2669,78,8,190,22,1828,231,226,128,1812,0
2305,126,19,277,122,1350,248,223,95,983,1
2567,181,17,210,39,1060,224,248,151,1182,0
2897,105,21,661,231,2476,250,209,78,1864,0
2394,287,28,277,189,1209,131,225,228,1087,0
2291,44,35,268,159,979,204,142,47,1477,0
2117,23,18,42,0,1200,207,200,124,1072,0
2582,36,8,190,-15,1383,220,222,138,1248,0
2459,301,26,300,169,175,140,219,215,1613,0
2143,35,38,335,92,426,186,130,51,418,0
2063,303,32,30,15,150,115,205,221,655,0
2383,135,12,390,96,1033,239,234,123,1024,0
2021,330,34,85,17,124,120,176,183,607,0
2366,268,22,60,3,543,159,242,219,912,0
2510,59,15,255,65,362,230,207,105,1033,0
2336,13,3,170,48,446,216,233,154,618,0
2250,309,38,95,18,1392,94,186,217,1045,0
2295,159,15,424,24,934,235,241,132,573,0
2583,23,23,170,67,1315,199,183,112,1664,0
2085,328,21,0,0,849,165,211,183,693,0
2003,315,34,124,97,212,111,190,208,424,0
2531,197,31,120,61,1499,196,248,166,451,0
2154,187,20,0,0,1140,218,250,157,918,1
2567,221,29,335,158,1415,172,252,202,949,0
2188,21,36,268,111,331,173,142,84,661,0
2806,172,7,124,18,1100,225,243,152,1065,0
2508,225,12,175,24,1008,204,251,182,1006,0
2400,123,16,382,156,1158,245,226,105,1168,0
2341,51,6,0,0,201,223,226,138,666,0
2108,338,16,0,0,920,183,215,170,256,1
2361,6,19,150,72,361,194,201,141,459,0
2035,287,41,124,36,295,81,202,243,534,0
2814,108,8,234,26,1189,235,231,128,1328,0
2128,2,11,0,0,858,205,219,151,603,1
2615,109,9,85,11,1674,235,231,127,964,0
2359,321,21,42,15,395,162,215,190,806,0
2358,317,23,60,32,421,154,214,197,764,0
2495,79,35,376,97,1130,240,154,0,836,0
2384,69,21,30,1,792,237,195,80,430,0
2300,343,13,0,0,488,192,219,165,1631,0
2865,93,24,277,82,3301,249,196,63,1651,0
2634,123,25,240,55,1565,253,211,70,1036,0
2291,228,18,485,-2,1321,190,254,196,859,1
1973,159,18,30,-2,216,236,240,127,446,0
2255,4,42,120,58,1557,130,124,104,949,0
2167,110,22,201,72,417,251,211,77,674,0
2598,186,26,150,-25,1189,214,247,151,932,0
2202,36,32,234,125,330,200,154,70,624,0
2448,176,13,400,142,1006,226,247,150,1271,0
2596,168,10,408,92,782,228,244,147,1410,0
2444,244,18,42,16,859,182,251,205,949,0
2496,347,14,300,53,108,193,217,162,1765,0
2288,344,23,30,12,1167,167,196,164,330,0
2100,143,27,85,36,661,246,223,86,916,0
2018,39,41,85,65,162,187,120,34,361,0
2569,256,8,510,99,799,202,245,182,875,0
2553,144,37,361,-46,402,243,204,54,1036,0
2430,141,15,612,124,808,240,235,121,1087,0
2134,314,40,67,57,210,89,176,211,674,0
2474,235,19,30,16,765,185,253,202,934,0
2729,156,14,90,2,2376,235,241,133,2340,0
2381,14,25,335,225,1146,187,179,119,1208,0
2153,16,31,295,118,450,177,160,104,335,0
1958,106,12,0,0,60,241,225,112,242,0
2245,276,2,30,-1,451,213,239,164,1731,0
2233,229,35,541,-96,595,146,246,216,890,0
2101,75,25,301,141,351,241,185,60,541,0
2184,103,14,95,1,192,243,221,103,384,0
2194,35,26,175,110,270,206,173,89,659,0
2451,164,28,228,59,242,232,235,114,859,0
2301,124,26,95,44,1068,253,210,67,882,0
2699,103,17,182,44,2313,246,216,93,2476,0
2606,350,13,426,47,582,197,218,159,849,0
2386,311,28,210,106,495,134,207,208,618,0
2330,251,26,390,0,636,154,247,224,738,0
2094,44,20,0,0,600,220,191,97,655,1
1953,343,32,30,24,67,139,174,163,618,0
2572,133,23,153,34,1183,249,222,87,1187,0
2559,84,5,30,0,1379,227,231,139,2446,0
2313,299,38,162,112,819,91,195,230,1565,0
2240,83,16,0,0,1507,241,211,96,342,1
2271,207,33,277,151,1087,180,248,182,524,1
2401,196,13,30,6,1025,217,250,166,1240,0
2408,267,29,60,26,492,133,236,235,474,0
2545,228,30,390,-54,666,163,251,211,1300,0
2314,214,7,0,0,525,214,247,169,604,1
2165,4,32,300,148,384,161,161,124,361,0
2399,356,28,480,187,1092,164,178,143,175,0
2601,178,16,190,66,1248,225,248,150,1283,0
2011,90,33,228,99,242,248,170,24,691,0
2154,144,15,85,18,210,240,236,120,514,0
2401,0,30,480,195,1110,161,168,132,201,0
2567,133,18,228,58,1150,245,229,105,1645,0
2111,300,30,60,33,1409,123,212,222,730,0
2726,215,18,390,-3,2172,200,254,185,2463,0
2616,106,16,30,1,2185,246,218,96,2353,0
2415,62,10,134,44,914,229,218,121,547,0
2059,254,31,90,57,210,135,242,234,134,0
2403,314,29,90,52,1036,132,204,206,1201,0
2065,357,18,474,98,541,188,203,150,285,0
2600,137,17,421,164,424,244,231,109,402,0
2259,298,31,162,91,1187,118,211,225,658,0
2202,129,30,201,102,767,252,207,59,182,1
2625,85,6,170,21,1718,228,230,136,912,0
2330,350,16,42,-9,474,190,212,159,834,0
2325,243,23,366,212,955,167,251,216,454,1
2635,137,12,295,-4,865,238,235,125,636,0
2057,55,29,170,92,212,223,164,54,90,0
2429,338,18,162,18,759,177,211,171,1480,0
2047,34,12,426,78,492,218,213,129,309,0
2060,46,42,127,107,192,195,116,18,319,0
2543,225,30,190,100,1289,166,251,208,1290,0
2500,165,7,134,16,1050,226,242,150,1020,0
2582,164,28,30,-17,1326,232,235,114,938,0
2363,113,35,242,135,450,254,182,25,1849,1
2287,108,15,108,25,162,245,221,101,256,0
2528,352,9,272,45,301,205,225,158,1771,0
2420,325,21,242,33,242,164,213,186,674,0
2364,146,20,170,63,902,243,233,110,853,0
2494,183,5,30,5,1154,221,243,157,1006,0
2346,0,1,0,0,1315,217,236,156,551,1
2510,114,17,108,24,285,247,220,95,1301,0
2515,251,27,342,140,750,152,247,225,1465,0
2627,211,28,162,21,1557,185,252,188,301,0
2325,287,25,499,84,342,141,229,223,1760,0
2038,59,31,190,130,228,225,160,45,560,0
2498,304,11,297,87,450,190,234,185,1718,0
2297,323,36,256,147,1224,110,179,196,755,0
2190,19,31,67,34,1170,180,158,98,874,0
2214,333,30,150,64,1390,138,187,180,859,0
2480,155,25,240,-69,1261,239,233,107,1477,0
2428,103,20,108,41,663,249,210,80,330,0
2197,31,24,67,45,1209,206,180,99,911,0
2360,87,19,268,53,997,245,204,81,969,0
2379,120,17,30,11,616,247,223,98,960,0
2329,316,19,324,133,732,166,220,193,551,0
2472,11,4,180,21,806,216,232,153,1142,0
2272,302,27,384,137,576,135,216,216,437,0
2315,315,30,511,74,408,128,201,205,1816,0
2308,178,17,417,14,1290,225,248,149,875,1
2414,32,27,42,23,488,202,169,88,984,0
2182,333,13,67,1,1195,189,223,173,1110,0
1997,118,30,255,92,258,254,198,49,780,0
2332,95,13,0,0,216,240,221,110,782,1
2134,245,32,30,16,618,138,244,230,649,0
2547,215,13,258,87,2249,207,252,179,404,0
2576,210,35,95,51,1733,170,246,188,342,0
2229,159,22,283,103,1172,237,238,119,604,1
2610,108,11,339,103,1516,239,227,118,1766,0
2457,149,20,240,82,234,241,235,114,1026,0
2734,174,11,95,17,1006,227,246,150,446,0
2404,273,30,30,13,382,126,231,236,361,0
2436,25,29,255,11,700,192,166,95,1549,0
2468,119,6,124,18,819,231,235,137,190,0
2441,58,7,67,11,819,226,225,133,1368,0
2404,322,19,458,212,1379,168,217,187,480,0
2248,36,34,330,197,552,197,146,61,300,0
2182,311,27,180,107,1509,137,209,207,816,0
2538,142,29,323,-52,404,247,217,76,1120,0
2065,327,32,218,173,247,126,185,188,67,0
2550,307,28,402,149,994,131,209,212,993,0
2634,214,17,150,25,1570,202,254,183,272,0
2553,122,12,190,27,537,240,231,119,920,0
2595,264,29,376,-4,480,134,238,235,1101,0
2275,337,15,30,7,666,186,218,171,671,0
2201,82,8,30,5,787,232,225,126,1507,1
2602,232,19,450,176,2215,187,253,200,350,0
2172,104,11,42,13,366,239,226,117,516,0
2483,228,17,511,-116,495,193,253,194,1181,0
2328,51,10,361,104,755,225,219,127,127,0
2340,357,25,272,196,1075,172,185,144,1371,0
2241,333,39,95,44,1518,106,161,177,960,0
2224,337,31,60,-7,1465,139,182,173,977,0
2142,23,22,371,84,391,201,187,114,787,0
2006,79,16,0,0,192,240,209,95,339,1
2387,356,13,323,130,1266,199,217,155,1110,0
2264,46,22,30,9,365,220,185,89,1722,0
2395,336,16,67,14,860,183,217,172,430,0
2690,76,4,180,12,2167,225,232,143,1813,0
2042,84,22,85,21,503,245,196,70,636,0
2437,93,12,42,7,904,239,221,110,1290,0
2108,355,17,331,181,366,190,207,153,716,0
2488,113,17,30,-8,1275,247,221,96,902,0
2615,209,22,42,15,3034,197,254,183,1310,0
2458,111,12,42,4,779,241,226,113,721,0
2243,334,30,212,82,698,139,186,178,600,0
2333,343,20,424,126,150,176,205,166,1570,0
2564,221,31,127,83,1560,167,251,203,1231,0
2402,285,20,240,72,228,161,235,212,541,0
2270,41,33,295,109,794,203,148,56,351,0
2530,251,23,366,157,750,164,249,218,1445,0
2476,234,36,108,63,1604,139,244,223,525,0
2640,31,8,360,0,934,218,222,140,864,0
2361,79,21,90,20,391,242,196,74,811,0
2270,4,25,201,147,518,179,184,135,421,0
2411,138,34,258,149,1358,248,206,57,600,0
2627,350,12,339,68,541,198,219,160,979,0
2206,5,16,30,9,1537,197,206,144,876,0
2285,27,36,218,141,1207,181,140,71,1376,0
2571,217,30,30,5,2014,175,252,197,466,0
2030,137,30,30,11,511,249,213,68,395,0
2406,188,17,60,8,1064,219,250,159,1199,0
2198,301,34,150,105,1319,109,204,224,977,0
2630,163,9,474,91,1641,229,243,146,2014,0
2311,102,25,525,17,1392,252,199,59,947,1
2237,341,30,30,13,391,145,181,166,1092,0
2445,308,19,272,-17,30,166,225,198,485,0
2268,287,33,108,58,731,110,216,236,1664,0
2302,16,12,228,64,658,209,214,140,525,0
2423,66,20,402,116,836,235,194,82,819,0
2606,72,32,124,64,1740,237,163,33,1019,0
2069,41,27,150,27,319,211,169,77,706,0
2323,35,22,0,0,466,212,186,101,391,0
2069,189,3,0,0,1008,219,241,158,285,1
1885,30,19,134,35,162,211,194,113,864,0
2247,59,11,0,0,1253,228,216,119,664,1
2122,343,13,342,118,417,194,220,165,685,0
2555,147,21,342,102,811,243,232,107,1026,0
2478,124,14,192,37,301,243,229,111,1015,0
2131,128,27,418,171,466,252,211,68,430,0
2638,358,6,300,-1,955,211,229,156,816,0
2523,144,17,60,9,1405,242,234,115,1299,0
2190,326,36,335,168,408,112,176,190,190,0
2412,357,15,108,33,969,194,211,153,589,0
2179,336,31,134,95,240,138,182,175,671,0
2566,180,30,30,16,2609,216,241,136,900,0
2068,17,27,150,103,210,186,171,110,127,0
2540,33,31,277,139,1075,197,156,76,957,0
2135,321,23,361,130,408,156,212,192,570,0
2090,275,34,124,88,268,112,225,241,201,0
2064,10,21,175,99,242,193,193,132,201,0
2278,322,21,30,14,691,164,215,189,604,0
2257,295,29,408,122,553,126,218,225,430,0
2095,207,12,0,0,1414,212,251,173,815,1
2273,332,25,212,-18,1172,153,199,181,1075,0
2685,126,11,366,91,2316,238,233,124,892,0
2547,179,14,67,16,1134,225,248,152,1874,0
2556,134,20,85,34,1559,247,226,98,1471,0
2310,15,24,360,103,210,191,182,120,1544,0
2020,55,32,42,25,150,220,154,43,277,0
2092,264,34,60,34,960,118,233,241,272,0
2640,171,31,240,116,2213,223,235,119,916,0
2183,150,31,42,25,1443,241,221,83,850,1
2544,165,7,382,53,830,226,242,150,1176,0
2271,1,20,0,0,1071,187,199,145,830,1
2339,314,21,0,0,702,160,218,197,335,0
2622,138,23,150,38,1595,248,225,92,2579,0
2362,320,24,120,51,1131,152,210,194,1113,0
2090,164,34,153,71,541,229,227,101,300,0
2534,222,22,108,41,979,188,254,196,711,0
2280,124,29,384,155,1146,253,206,59,626,1
2372,271,23,216,92,560,154,240,222,1812,0
2609,106,17,641,9,730,247,216,92,1209,0
2037,160,34,60,28,272,231,224,94,301,0
2621,125,11,342,82,1476,239,232,122,1894,0
2678,217,24,258,44,3169,187,254,194,1587,0
2165,358,13,30,5,1300,199,215,153,636,0
2625,199,14,297,113,834,215,251,168,1550,0
2076,86,30,390,209,418,247,175,35,1020,0
2267,348,34,256,142,1063,137,162,150,1203,0
2160,278,33,162,76,360,115,224,239,524,0
2126,137,32,60,26,836,249,209,61,175,1
2581,222,27,295,161,1624,175,253,202,684,0
2532,351,8,408,159,957,206,227,159,1366,0
2535,45,7,484,162,966,222,225,138,1290,0
2543,62,17,342,57,499,232,203,98,1224,0
2519,315,14,365,72,60,182,228,185,1708,0
2629,217,22,30,9,2040,192,254,191,2088,0
2108,14,18,351,182,384,200,199,132,732,0
2310,275,23,451,172,730,152,238,222,1503,0
2529,155,7,351,25,67,228,241,146,1947,0
2748,84,15,283,58,2841,240,212,98,1263,0
2351,100,10,108,11,466,237,227,120,750,0
2121,52,27,371,161,418,222,170,66,474,0
2309,42,18,150,64,240,220,199,108,1622,0
2500,70,13,255,63,323,234,213,108,1048,0
2030,333,23,30,15,85,159,202,178,658,0
2481,60,30,283,114,649,228,165,49,751,0
1957,77,27,210,90,240,242,179,49,1019,0
2583,80,23,108,32,1308,243,192,67,376,0
2798,134,16,391,68,2547,244,231,111,2089,0
2578,149,18,437,122,939,241,236,118,979,0
2346,277,22,216,93,457,154,238,220,641,0
2242,135,23,0,0,1572,249,223,89,713,1
2301,35,20,150,57,1316,213,192,107,518,0
2353,110,21,134,39,170,250,212,80,752,0
2335,356,23,67,26,1237,176,191,148,285,0
2461,138,22,85,29,942,247,226,95,1324,0
2667,65,21,618,259,591,234,193,81,1421,0
2282,349,36,270,157,1012,132,158,148,1230,0
2252,306,35,134,84,1181,106,197,220,531,0
2707,116,19,182,74,2315,249,218,89,2382,0
2464,171,23,60,7,1310,229,243,133,612,0
2628,331,11,543,71,716,194,226,172,900,0
2169,164,33,67,33,272,229,229,104,495,0
2283,0,33,458,126,626,154,160,129,618,0
2653,166,25,201,68,1848,232,239,123,2789,0
2802,174,10,90,14,1140,226,245,152,1100,0
2509,193,18,127,42,2142,215,252,164,390,0
2664,126,16,339,24,830,245,227,106,513,0
2566,142,16,450,68,765,242,234,116,1276,0
2366,132,22,85,25,242,249,222,89,735,0
2286,352,5,134,69,1350,211,231,158,592,0
2533,218,31,301,107,2075,170,251,199,192,0
2302,7,29,379,145,698,173,170,123,721,0
2699,147,19,242,65,2479,242,235,114,2271,0
2142,325,24,513,140,618,152,205,189,361,0
2189,6,19,0,0,1184,194,200,140,541,0
2081,144,13,0,0,1240,238,237,126,532,1
2249,112,26,108,55,912,254,202,59,1380,1
2563,321,9,285,94,752,196,231,175,1350,0
2584,179,13,175,46,1215,225,248,152,1172,0
2663,99,18,175,48,2324,246,213,89,2402,0
2313,34,11,400,202,721,219,216,132,192,0
2218,46,31,361,-71,582,212,159,0,446,0
2647,185,13,391,119,789,222,249,158,1211,0
2586,13,8,0,0,1981,213,225,149,1437,0
2410,109,19,120,67,553,249,215,87,499,0
2366,179,18,339,72,870,224,248,149,421,1
2223,331,31,153,-12,1397,134,186,183,847,0
2196,325,23,365,194,480,158,209,188,150,0
2450,82,3,201,45,849,224,233,144,1104,0
2350,91,10,85,6,474,235,225,120,768,0
2461,124,19,67,9,750,248,222,94,743,0
2605,183,14,256,75,870,223,249,155,1364,0
1960,325,26,67,46,108,146,201,189,433,0
2215,52,22,216,66,108,225,186,84,430,0
2622,223,31,67,33,2932,166,251,206,1230,0
2413,187,10,210,62,420,221,247,159,731,0
2459,248,26,60,29,882,156,248,223,876,0
2457,304,18,242,43,210,166,228,200,680,0
2226,321,21,120,27,1099,162,215,190,361,0
2088,75,19,150,72,218,240,200,83,408,0
2518,61,21,124,49,994,232,192,83,830,0
2642,72,15,658,26,811,236,210,102,1140,0
2713,162,23,150,47,2081,235,238,121,2393,0
2224,320,30,108,60,1127,129,196,199,684,0
2181,320,40,150,61,1110,93,170,201,1142,0
2523,89,11,234,37,402,236,223,117,1266,0
2681,315,7,127,24,1812,202,235,172,1711,0
2437,95,28,216,63,750,251,186,44,633,0
2125,64,27,543,164,607,233,173,55,342,0
