X1,X2,X3,X4,X5,X6,X7
2.691,7,0.01,3.682,57.575,0.722,0
4.634,118,0.007,2.054,0,0.676,0
4.415,22,0.023,2.494,0,0.656,0
3.022,10,0.019,2.288,0,0.546,0
7.875,5,0.004,0,0,0,0
8.948,592,0.022,6.06,11.671,0.59,0
4.137,38,0.046,3.899,0,0.671,0
5.399,68,0.004,5.057,0,0.546,0
13.962,27,0.005,0,0,0,0
3.606,16,0.018,4.695,0,0.581,0
4.362,24,0.008,0,0,0,0
6.687,34,0.018,5.997,0,0.599,0
13.332,436,0.009,4.934,0,0.687,0
6.859,137,0.009,4.047,0,0.707,0
7.726,231,0.011,4.211,42.698,0.546,0
17.924,4,0.002,0,0,0,0
4.983,52,0.013,5.992,0,0.676,0
6.794,40,0.013,4.069,0,0.742,0
4.695,392,0.052,0,0,0,0
2.58,10,0.056,3.143,0,0.52,0
3.987,17,0.023,5.793,0,0.633,0
8.896,1242,0.04,7.298,14.002,0.499,0
4.018,4,0.011,0,0,0,0
5.64,88,0.024,4.881,0,0.849,0
6.526,245,0.033,0,0,0,0
8.537,499,0.005,1.789,0,0.46,0
6.579,73,0.025,4.007,9.576,0.671,0
6.788,63,0.012,4.182,37.741,0.73,0
10.958,1008,0.013,4.148,23.601,0.548,0
6.733,79,0.029,0,0,0,0
1.564,4,0,0,0,0,0
4.202,14,0.025,5.099,18.26,0.735,0
7.038,199,0.011,7.152,0,0.824,0
3.959,29,0.014,4.686,0,0.522,0
3.166,45,0.007,2.218,0,0.609,0
13.756,4,0.001,0,0,0,0
4.472,21,0.009,4.814,69.119,0.66,0
7.642,358,0.009,0,0,0,0
11.165,834,0.013,0,0,0,0
9.138,720,0.003,4.485,0,0.522,0
3.344,6,0.014,3.909,0,0.755,0
9.867,760,0.01,0,0,0,0
4.457,11,0.005,4.269,0,0.844,0
3.648,6,0.021,0,0,0,0
11.427,374,0.015,5.099,19.719,0.624,0
3.12,35,0.051,2.245,0,0.743,0
6.873,497,0.006,2.473,0,0.477,0
10.645,147,0.015,0,0,0,0
8.031,110,0.012,0,0,0,0
1.827,5,0,2.082,0,0.52,0
2.37,6,0,1.96,0,0.528,0
7.767,166,0.007,4.48,0,0.466,0
2.959,6,0.029,4.843,0,0.581,0
6.877,100,0.004,3.758,119.23,0.718,0
6.098,4,0.019,6.103,28.425,0.575,0
4.102,59,0.04,3.786,0,0.498,0
9.337,97,0.018,6.484,0,0.757,0
6.984,109,0.007,6.176,0,0.728,0
2.745,11,0.008,3.737,99.292,0.612,0
5.11,35,0.051,5.12,0,0.893,0
7.766,724,0.026,3.931,0,0.526,0
3.228,18,0.007,3.241,56.897,0.8,0
3.767,94,0.057,4.73,11.347,0.673,0
3.53,34,0.029,1.923,0,0.722,0
2.295,4,0.022,6.065,29.384,0.437,0
7.491,272,0.016,4.702,0,0.564,0
10.841,314,0.007,0,0,0,0
3.654,26,0.02,3.795,0,0.544,0
9.381,191,0.012,0,0,0,0
5.686,13,0.012,0,0,0,0
3.817,4,0.004,4.107,0,0.644,0
26.704,8,0.004,0,0,0,0
3.829,48,0.038,6.369,0,0.612,0
7.765,17,0.005,0,0,0,0
5.529,134,0.005,6.42,0,0.682,0
7.045,188,0.006,5.158,0,0.689,0
7.02,285,0.004,3.213,0,0.709,0
4.058,22,0.016,0,0,0,0
24.801,4,0.002,0,0,0,0
4.116,4,0.013,0,0,0,0
9.596,244,0.011,3.36,0,0.594,0
4.967,94,0.015,5.918,0,0.604,0
4.733,23,0.011,0,0,0,0
3.546,32,0.015,3.888,35.677,0.712,0
5.884,391,0.013,3.509,29.318,0.625,0
5.429,20,0.004,5.663,107.961,0.828,0
6.738,161,0.016,0,0,0,0
4.677,55,0.02,0,0,0,0
5.556,161,0.009,0,0,0,0
5.56,84,0.01,2.934,92.151,0.58,0
5.768,4,0.022,0,0,0,0
7.672,154,0.014,3.841,0,0.686,0
4.041,41,0.023,2.696,47.029,0.745,0
3.565,5,0.047,0,0,0,0
7.799,542,0.008,3.689,0,0.551,0
4.159,76,0.016,4.128,32.092,0.676,0
6.212,67,0.02,0,0,0,0
5.233,6,0.014,3.211,47.372,0.656,0
5.755,76,0.006,0,0,0,0
4.261,54,0.033,2.172,0,0.663,0
5.399,42,0.017,5.661,0,0.491,0
2.957,12,0.01,3.875,0,0.55,0
6.046,232,0.026,6.73,13.988,0.742,0
4.809,31,0.013,0,0,0,0
8.248,8,0.016,0,0,0,0
4.513,83,0.003,0,0,0,0
5.431,40,0.024,0,0,0,0
11.178,601,0.007,5.817,0,0.615,0
10.483,6,0.007,0,0,0,0
5.995,153,0.018,4.483,17.967,0.731,0
6.38,77,0.018,4.724,21.065,0.762,0
4.424,50,0.015,4.757,0,0.621,0
3.735,64,0.038,0,0,0,0
4.375,4,0.016,2.617,0,0.579,0
9.627,177,0.014,0,0,0,0
9.017,273,0.021,4.131,11.791,0.684,0
6.968,303,0.008,0,0,0,0
5.709,459,0.019,4.482,47.978,0.483,0
6.032,51,0.014,0,0,0,0
8.808,902,0.008,4.701,0,0.588,0
7.79,227,0.007,2.209,119.129,0.473,0
1.584,4,0.027,2.554,29.312,0.549,0
5.918,204,0.013,0,0,0,0
5.716,5,0.014,4.69,0,0.875,0
7.034,59,0.016,5.084,0,0.696,0
9.648,12,0.002,0,0,0,0
4.431,47,0.036,4.561,0,0.891,0
5.629,49,0.009,0,0,0,0
2.821,18,0.046,2.958,16.153,0.591,0
5.266,101,0.03,4.477,30.409,0.693,0
5.851,319,0.01,2.459,0,0.648,0
6.532,144,0.007,2.877,0,0.585,0
14.392,4,0.009,0,0,0,0
2.036,6,0.018,2.47,45.404,0.606,0
4.508,33,0.007,3.783,94.276,0.729,0
7.485,4,0.002,0,0,0,0
6.272,181,0.012,3.239,45.994,0.603,0
6.573,155,0.031,0,0,0,0
1.489,9,0.063,4.827,0,0.672,0
5.246,28,0.006,0,0,0,0
7.238,186,0.025,3.729,16.532,0.725,0
7.154,4,0.005,0,0,0,0
7.18,159,0.012,0,0,0,0
8.776,688,0.014,5.025,0,0.56,0
2.687,5,0.031,3.529,0,0.615,0
7.229,6,0.003,0,0,0,0
4.636,21,0.009,3.849,0,0.733,0
9.844,735,0.024,4.123,42.91,0.499,0
11.835,406,0.003,4.545,0,0.572,0
4.398,40,0.012,0,0,0,0
5.36,61,0.011,2.947,60.376,0.686,0
9.984,4,0.003,0,0,0,0
4.416,44,0.017,2.629,0,0.702,0
8.442,663,0.032,3.215,0,0.548,0
1.377,4,0,1.702,0,0.414,0
3.836,68,0.037,4.051,16.728,0.633,0
6.903,126,0.019,0,0,0,0
4.875,52,0.048,6.466,28.578,0.737,0
4.92,67,0.009,0,0,0,0
7.361,48,0.034,4.315,0,0.76,0
6.45,8,0.003,0,0,0,0
4.862,11,0.002,0,0,0,0
8.055,275,0.006,3.64,57.429,0.682,0
10.389,506,0.007,0,0,0,0
8.327,166,0.009,4.009,0,0.7,0
3.457,10,0.028,3.091,0,0.526,0
5.246,50,0.022,4.166,50.496,0.728,0
7.052,189,0.004,4.85,0,0.706,0
5.51,70,0.014,4.443,67.194,0.644,0
3.026,12,0.023,6.356,27.301,0.655,0
5.248,126,0.036,4.835,0,0.82,0
11.582,280,0.01,4.319,34.716,0.674,0
3.83,13,0.01,1.979,0,0.649,0
3.652,28,0.01,2.88,54.967,0.71,0
4.287,62,0.035,4.069,0,0.677,0
7,160,0.009,4.822,75.081,0.649,0
3.797,11,0.009,4.589,0,0.681,0
2.828,37,0.025,3.673,39.121,0.682,0
9.207,6,0.002,0,0,0,0
9.617,263,0.004,0,0,0,0
5.658,51,0.013,0,0,0,0
8.407,4,0.014,0,0,0,0
3.679,31,0.056,0,0,0,0
4.221,20,0.026,0,0,0,0
7.805,465,0.007,7.667,0,0.576,0
1.775,4,0.042,3.632,0,0.571,0
3.808,34,0.024,3.381,22.457,0.725,0
100.195,29,0,0,0,0,0
4.008,30,0.019,2.165,29.011,0.777,0
2.86,9,0.027,4.187,0,0.69,0
7.002,99,0.025,4.765,29.021,0.764,0
11.719,1225,0.007,0,0,0,0
3.392,16,0.007,1.973,0,0.741,0
10.989,427,0.01,4.279,0,0.474,0
4.157,18,0.023,3.447,0,0.72,0
5.793,10,0.014,0,0,0,0
5.336,53,0.022,5.452,0,0.629,0
6.66,164,0.009,0,0,0,0
3.923,51,0.039,2.195,0,0.607,0
7.274,128,0.005,0,0,0,0
4.35,46,0.04,3.323,10.936,0.584,0
7.708,214,0.014,4.985,0,0.718,0
2.214,14,0.045,0,0,0,0
3.936,11,0.013,0,0,0,0
8.207,358,0.007,0,0,0,0
3.908,7,0.022,2.959,0,0.562,0
5.012,17,0.014,3.917,70.949,0.725,0
2.266,15,0.056,4.856,18.908,0.579,0
6.66,6,0.011,0,0,0,0
3.733,6,0.007,0,0,0,0
7.967,180,0.006,3.062,0,0.65,0
3.289,12,0.012,0,0,0,0
4.465,77,0.006,2.929,95.238,0.635,0
4.779,4,0.007,0,0,0,0
4.509,64,0.05,0,0,0,0
3.613,19,0.053,2.034,15.105,0.753,0
3.614,25,0.032,0,0,0,0
3.3,28,0.022,10.158,0,0.618,0
3.203,24,0.011,3.936,28.827,0.613,0
2.319,26,0.014,2.348,47.692,0.734,0
2.289,12,0.011,2.613,59.749,0.638,0
4.16,101,0.05,6.437,23.301,0.611,0
7.274,112,0.008,0,0,0,0
5.307,69,0.015,3.956,24.041,0.792,0
6.871,170,0.011,2.291,34.433,0.654,0
5.317,69,0.026,3.423,0,0.55,0
5.773,83,0.028,3.58,0,0.647,0
2.417,36,0.045,2.525,29.555,0.778,0
9.13,179,0.021,3.852,34.825,0.652,0
7.734,179,0.013,2.982,27.905,0.705,0
5.251,15,0.014,0,0,0,0
6.755,163,0.019,4.067,19.758,0.764,0
3.581,50,0.065,2.492,0,0.625,0
9.467,216,0.026,0,0,0,0
2.034,5,0.029,3.559,21.034,0.469,0
5.415,59,0.03,4.504,14.719,0.699,0
14.397,395,0.002,5.226,0,0.572,0
5.663,68,0.006,4.476,61.74,0.796,0
3.373,9,0.015,3.793,0,0.818,0
4.573,40,0.023,3.846,0,0.595,0
12.285,1111,0.002,0,0,0,0
6.733,82,0.017,4.773,0,0.646,0
3.111,33,0.065,3.312,0,0.702,0
3.041,12,0.016,4.973,26.798,0.631,0
1.145,6,0,3.256,0,0.399,0
3.366,17,0.008,4.311,0,0.753,0
2.86,14,0.028,4.987,0,0.682,0
21.653,6,0.001,0,0,0,0
5.273,4,0.004,0,0,0,0
3.635,22,0.018,4.742,0,0.618,0
5.528,48,0.009,0,0,0,0
3.007,11,0.02,4.318,0,0.762,0
2.853,7,0.008,0,0,0,0
2.578,7,0.008,2.054,112.778,0.529,0
4.049,22,0.014,4.141,42.798,0.595,0
5.594,4,0.005,0,0,0,0
3.432,13,0.021,4.642,0,0.562,0
4.336,35,0.024,5.372,0,0.546,0
4.579,15,0.005,0,0,0,0
4.033,16,0.02,4.839,0,0.757,0
7.645,63,0.019,4.861,0,0.685,0
12.124,1095,0.012,0,0,0,0
4.734,26,0.01,2.641,50.942,0.692,0
7.036,5,0.012,0,0,0,0
12.447,543,0.019,4.674,15.233,0.564,0
5.588,35,0.017,4.608,24.93,0.743,0
11.735,459,0.011,5.901,0,0.547,0
4.3,34,0.03,4.366,24.335,0.71,0
4.265,43,0.012,0,0,0,0
7.656,418,0.004,0,0,0,0
3.876,10,0.007,0,0,0,0
4.257,4,0.019,0,0,0,0
16.143,552,0.006,5.013,0,0.445,0
4.95,73,0.247,4.303,18.666,0.531,0
5.13,10,0.005,5.569,85.919,0.695,0
6.501,57,0.007,0,0,0,0
10.425,1254,0.013,0,0,0,0
4.789,148,0.021,4.646,53.202,0.67,0
6.056,97,0.011,4.001,0,0.525,0
7.995,106,0.014,3.143,19.002,0.612,0
2.07,7,0.017,2.843,0,0.538,0
4.268,37,0.039,3.75,0,0.807,0
6.095,178,0.004,0,0,0,0
1.787,11,0.017,0,0,0,0
2.236,12,0.027,3.151,28.337,0.771,0
2.541,4,0.008,2.867,95.817,0.605,0
2.983,32,0.014,4.447,35.331,0.655,0
11.948,401,0.007,4.89,0,0.619,0
4.288,37,0.011,4.214,0,0.807,0
5.919,5,0.01,0,0,0,0
12.433,1223,0.017,5.138,0,0.52,0
3.751,45,0.007,0,0,0,0
4.051,9,0.019,3.551,43.495,0.61,0
4.298,17,0.013,4.218,0,0.747,0
9.833,107,0.006,3.917,63.086,0.721,0
1.623,8,0.023,3.666,39.755,0.602,0
5.327,42,0.013,0,0,0,0
4.77,4,0.006,0,0,0,0
5.229,43,0.012,1.569,0,0.506,0
4.773,9,0.023,3.083,19.949,0.757,0
4.724,18,0.024,3.316,0,0.736,0
3.099,4,0.018,0,0,0,0
4.413,56,0.053,3.386,10.398,0.742,0
6.892,184,0.008,4.571,0,0.648,0
6.585,300,0.016,4.741,0,0.477,0
3.414,18,0.024,3.08,0,0.683,0
9.573,584,0.005,5.363,0,0.636,0
1.299,12,0.093,2.453,16.746,0.621,0
7.857,268,0.011,2.405,0,0.516,0
3.564,4,0.013,5.376,0,0.609,0
2.121,5,0.018,5.491,0,0.569,0
4.624,25,0.018,2.751,0,0.69,0
4.449,26,0.021,0,0,0,0
5.91,61,0.008,3.467,71.337,0.659,0
5.352,31,0.002,0,0,0,0
3.742,24,0.024,3.608,0,0.717,0
9.407,166,0.006,4.381,77.198,0.689,0
2.892,70,0.026,4.224,41.233,0.575,0
10.135,328,0.016,3.923,22.758,0.541,0
9.474,1161,0.007,6.327,41.468,0.502,0
4.857,33,0.007,0,0,0,0
5.515,54,0.033,2.291,12.655,0.723,0
2.653,7,0.024,0,0,0,0
15.518,837,0.014,5.914,0,0.612,0
7.503,135,0.033,4.688,16.84,0.702,0
4.329,31,0.006,5.565,0,0.476,0
4.375,28,0.012,4.216,0,0.668,0
7.526,120,0.006,4.482,0,0.67,0
3.737,14,0.024,0,0,0,0
4.72,27,0.004,0,0,0,0
5.309,56,0.07,3.427,20.943,0.611,0
7.557,129,0.018,0,0,0,0
5.759,22,0.009,0,0,0,0
3.39,8,0.019,4.991,0,0.809,0
5.318,53,0.017,0,0,0,0
9.954,235,0.007,0,0,0,0
4.703,20,0.009,4.141,0,0.761,0
3.512,7,0.018,4.224,0,0.617,0
4.623,17,0.018,0,0,0,0
4.701,18,0.009,3.947,0,0.729,0
3.198,9,0.016,4.282,0,0.539,0
6.813,57,0.011,2.677,95.817,0.72,0
3.632,4,0.005,0,0,0,0
3.929,11,0.015,0,0,0,0
9.161,1241,0.014,4.118,28.852,0.455,0
3.135,18,0.019,0,0,0,0
3.235,7,0.026,0,0,0,0
3.352,19,0.105,5.658,19.719,0.383,0
5.516,89,0.009,0,0,0,0
4.8,17,0.016,4.839,0,0.751,0
1.563,27,0.061,3.344,22.027,0.697,0
12.783,218,0.014,13.75,60.694,0.815,1
24.643,337,0.001,0,0,0,1
7.457,125,0.008,3.974,78.04,0.658,1
4.612,20,0.008,5.649,50.612,0.766,1
7.521,42,0.011,8.86,42.631,0.722,1
10.663,45,0.004,15.021,0,0.572,1
4.621,29,0.004,5.771,140.105,0.723,1
5.689,10,0.004,3.824,86.498,0.722,1
12.997,122,0.001,6.749,343.721,0.701,1
1.782,6,0.03,4.808,67.923,0.678,1
18.402,97,0.003,7.048,0,0.522,1
8.719,23,0.006,5.454,75.467,0.763,1
7.42,149,0.009,5.375,0,0.678,1
8.907,53,0.002,4.601,173.044,0.734,1
3.268,16,0.005,7.553,201.972,0.715,1
5.178,39,0.008,5.29,59.577,0.837,1
6.034,51,0.029,10.838,30.973,0.652,1
10.556,313,0.021,0,0,0,1
7.793,77,0.003,5.489,110.035,0.728,1
7.047,23,0.003,5.719,134.806,0.824,1
3.744,16,0.012,5.29,59.577,0.834,1
21.576,89,0.001,8.093,334.043,0.699,1
5.829,30,0.005,5.394,92.301,0.835,1
6.454,34,0.002,5.902,198.952,0.818,1
18.323,271,0.002,0,0,0,1
9.839,90,0.003,5.32,104.668,0.691,1
6.115,172,0.034,3.84,0,0.609,0
1.947,6,0,1.62,0,0.433,0
7.245,176,0.028,4.8,0,0.614,0
9.755,656,0.007,0,0,0,0
3.394,15,0.016,0,0,0,0
5.944,112,0.015,3.402,0,0.67,0
8.088,276,0.007,3.755,0,0.644,0
8.096,394,0.016,4.793,20.339,0.704,0
1.758,4,0.033,0,0,0,0
5.01,11,0.016,5.301,0,0.717,0
4.331,46,0.023,5.12,0,0.813,0
4.125,124,0.004,0,0,0,0
11.336,478,0.003,0,0,0,0
4.288,26,0.025,1.923,20.469,0.718,0
10.716,322,0.003,4.002,68.589,0.532,0
6.368,37,0.012,3.903,36.521,0.738,0
5.929,32,0.019,4.117,15.416,0.674,0
7.954,312,0.011,4.722,44.533,0.62,0
4.14,68,0.018,3.812,23.313,0.758,0
8.034,432,0.008,4.556,0,0.529,0
3.597,51,0.043,0,0,0,0
4.864,4,0.005,0,0,0,0
4.761,120,0.025,3.361,0,0.729,0
8.91,4,0.002,0,0,0,0
9.252,248,0.01,5.012,48.575,0.487,0
7.445,6,0.003,0,0,0,0
4.153,27,0.009,2.5,0,0.573,0
3.623,15,0.03,2.992,21.428,0.73,0
13.132,801,0.009,7.076,18.896,0.417,0
9.038,4,0.004,0,0,0,0
3.424,40,0.01,1.326,0,0.462,0
5.002,42,0.011,0,0,0,0
6.615,133,0.004,3.395,0,0.634,0
3.875,55,0.019,2.554,29.312,0.769,0
8.39,505,0.072,4.994,8.382,0.713,0
3.507,19,0.06,9.134,0,0.629,0
4.939,12,0.009,0,0,0,0
7.558,176,0.004,2.685,0,0.645,0
7.488,180,0.006,2.648,64.788,0.649,0
4.133,8,0.024,0,0,0,0
9.341,858,0.034,0,0,0,0
6.627,14,0.011,4.239,0,0.566,0
4.207,12,0.009,0,0,0,0
7.556,356,0.027,5.851,0,0.705,0
2.888,8,0.024,4.944,22.735,0.676,0
8.202,237,0.015,0,0,0,0
2.147,5,0.018,0,0,0,0
10.377,304,0.011,4.367,0,0.546,0
5.265,8,0.014,4.608,32.032,0.555,0
4.306,16,0.009,2.468,0,0.527,0
5.351,42,0.015,4.875,24.811,0.779,0
3.5,66,0.007,1.57,50.195,0.674,0
9.824,645,0.017,0,0,0,0
2.077,5,0.013,0,0,0,0
6.324,436,0.039,2.785,0,0.534,0
5.299,243,0.012,2.716,0,0.455,0
23.066,855,0.007,0,0,0,0
4.834,61,0.017,2.143,0,0.599,0
4.26,6,0.005,0,0,0,0
3.724,100,0.022,0,0,0,0
3.742,8,0.008,0,0,0,0
8.539,66,0.003,0,0,0,0
2.68,5,0.015,3.986,0,0.592,0
12.08,178,0.034,0,0,0,0
5.763,74,0.012,4.247,28.478,0.715,0
6.017,210,0.021,2.396,0,0.628,0
9.439,1140,0.025,4.919,14.687,0.556,0
6.709,41,0.003,4.893,0,0.814,0
7.116,156,0.003,7.197,0,0.688,0
9.21,592,0.007,3.153,0,0.543,0
2.712,5,0.007,2.694,0,0.596,0
6.205,132,0.023,4.019,0,0.729,0
5.351,91,0.032,0,0,0,0
7.797,123,0.007,0,0,0,0
2.766,5,0.012,0,0,0,0
6.18,60,0.02,0,0,0,0
3.188,5,0.007,0,0,0,0
3.085,4,0.008,3.223,0,0.729,0
7.289,232,0.015,0,0,0,0
9.569,554,0.008,5.068,0,0.571,0
1.455,26,0.038,2.599,29.286,0.603,0
4.567,114,0.013,1.093,0,0.515,0
4.715,24,0.033,0,0,0,0
3.767,44,0.042,3.557,15.8,0.625,0
1.899,7,0.024,2.139,61.373,0.554,0
4.857,50,0.021,5.392,31.48,0.719,0
3.715,6,0.036,0,0,0,0
1.942,25,0.013,6.301,0,0.519,0
4.779,28,0.009,3.242,0,0.759,0
6.032,214,0.015,3.073,24.635,0.66,0
6.064,120,0.01,2.908,20.228,0.527,0
6.357,4,0.014,0,0,0,0
6.209,154,0.007,0,0,0,0
4.971,139,0.029,0,0,0,0
3.541,25,0.012,0,0,0,0
3.427,32,0.018,4.157,0,0.696,0
5.786,4,0.016,2.678,0,0.544,0
8.151,652,0.012,0,0,0,0
5.214,25,0.006,0,0,0,0
4.193,60,0.027,0,0,0,0
6.849,595,0.014,4.104,0,0.616,0
30.843,8,0.001,0,0,0,0
7.061,108,0.014,4.272,0,0.821,0
12.883,430,0.002,4.22,123.833,0.605,0
9.47,4,0.002,0,0,0,0
4.097,50,0.018,2.554,29.312,0.754,0
11.887,624,0.021,0,0,0,0
5.656,118,0.015,2.289,0,0.512,0
4.536,45,0.007,0,0,0,0
7.318,264,0.025,5.545,8.853,0.729,0
2.6,8,0.011,0,0,0,0
3.39,28,0.045,3.229,27.531,0.704,0
5.441,87,0.028,3.538,21.928,0.648,0
6.675,71,0.013,0,0,0,0
7.353,231,0.01,4.747,0,0.663,0
8.628,601,0.022,7.41,0,0.607,0
11.228,169,0.014,3.282,0,0.583,0
2.765,42,0.095,4.217,22.847,0.453,0
4.501,58,0.03,4.176,0,0.761,0
3.395,7,0.024,2.193,0,0.491,0
8.55,290,0.027,3.721,0,0.648,0
4.988,35,0.022,2.924,0,0.633,0
12.967,864,0.013,7.343,0,0.55,0
7.284,327,0.02,2.89,26.551,0.554,0
2.997,21,0.008,3.395,0,0.701,0
4.181,72,0.054,0,0,0,0
9.077,477,0.003,5.229,83.41,0.59,0
6.378,183,0.011,5.903,0,0.818,0
23.257,1245,0.004,6.522,0,0.432,0
4.626,162,0.005,0,0,0,0
5.683,54,0.013,5.043,0,0.837,0
4.816,49,0.054,3.463,0,0.699,0
13.45,203,0.009,4.609,36.264,0.541,0
8.588,135,0.006,4.186,74.932,0.66,0
6.684,161,0.016,0,0,0,0
8.012,336,0.02,4.161,0,0.734,0
12.874,4,0.001,0,0,0,0
5.323,54,0.016,4.514,19.678,0.664,0
9.594,997,0.018,0,0,0,0
5.341,180,0.01,3.179,54.725,0.614,0
3.694,74,0.046,3.758,0,0.533,0
3.579,60,0.027,3.842,0,0.686,0
13.318,471,0.008,4.674,37.389,0.584,0
4.521,50,0.004,4.526,95.105,0.662,0
3.703,73,0.018,2.794,30.523,0.649,0
4.732,22,0.029,0,0,0,0
9.999,448,0.016,3.88,0,0.533,0
7.401,733,0.005,3.58,0,0.52,0
6.982,1234,0.027,0,0,0,0
3.039,4,0.02,0,0,0,0
4.726,27,0.011,0,0,0,0
2.887,13,0.014,0,0,0,0
4.207,66,0.018,3.007,0,0.766,0
7.012,16,0.002,6.099,0,0.612,0
4.704,25,0.044,0,0,0,0
14.066,1027,0.007,5.673,0,0.673,0
8.755,1238,0.008,0,0,0,0
6.195,69,0.031,3.453,16.76,0.772,0
10.604,4,0.002,0,0,0,0
3.561,42,0.036,3.726,22.912,0.746,0
11.069,761,0.009,4.091,0,0.496,0
3.319,15,0.008,0,0,0,0
3.066,6,0.012,2.443,29.286,0.604,0
4.998,27,0.007,0,0,0,0
2.613,4,0.014,4.555,0,0.444,0
7.942,44,0.008,3.738,42.217,0.674,0
12.556,1246,0.004,7.669,0,0.733,0
1.614,4,0.031,3.911,30.259,0.528,0
3.848,31,0.025,3.903,36.521,0.736,0
33.155,4,0.001,0,0,0,0
3.825,8,0.003,4.701,160.377,0.777,0
5.72,60,0.005,0,0,0,0
3.286,27,0.019,4.378,21.615,0.695,0
3.798,12,0.012,0,0,0,0
9.691,578,0.003,0,0,0,0
3.639,6,0.044,0,0,0,0
2.651,6,0.009,3.672,0,0.735,0
4.034,43,0.007,0,0,0,0
4.052,4,0.012,0,0,0,0
4.463,10,0.017,0,0,0,0
2.859,27,0.023,3.024,16.509,0.789,0
2.908,15,0.133,0,0,0,0
3.79,48,0.174,2.709,11.068,0.622,0
8.433,12,0.01,0,0,0,0
9.401,191,0.012,6.016,0,0.694,0
7.974,129,0.006,4.703,89.391,0.65,0
7.497,594,0.004,3.847,0,0.556,0
3.687,55,0.005,2.656,0,0.744,0
4.569,58,0.028,5.777,0,0.694,0
2.595,22,0.04,3.58,59.017,0.544,0
3.658,43,0.015,1.606,0,0.762,0
4.245,24,0.003,0,0,0,0
2.157,7,0.031,3.046,33.742,0.561,0
3.337,65,0.02,2.945,32.767,0.742,0
7.639,203,0.03,4.458,13.98,0.731,0
5.799,36,0.013,0,0,0,0
3.939,8,0.015,0,0,0,0
8.056,357,0.018,3.705,0,0.555,0
4.456,40,0.02,0,0,0,0
5.15,113,0.047,0,0,0,0
1.412,4,0.01,3.366,86.846,0.597,0
5.221,35,0.012,4.318,0,0.798,0
9.982,572,0.01,0,0,0,0
3.253,9,0.03,0,0,0,0
6.658,353,0.007,3.143,0,0.467,0
3.355,15,0.009,0,0,0,0
2.826,31,0.009,0,0,0,0
5.505,41,0.01,0,0,0,0
3.587,89,0.027,4.65,0,0.543,0
9.64,916,0.013,0,0,0,0
10.367,1255,0.001,0,0,0,0
10.491,5,0.002,0,0,0,0
1.597,4,0.026,3.212,24.314,0.527,0
7.647,16,0.004,4.625,0,0.625,0
4.242,17,0.011,2.961,50.532,0.699,0
8.933,648,0.008,3.869,0,0.422,0
23.15,7,0.003,0,0,0,0
6.942,76,0.004,6.006,0,0.684,0
2.808,6,0.024,2.975,21.525,0.632,0
2.153,23,0.016,2.891,0,0.679,0
5.421,252,0.014,2.645,0,0.756,0
3.922,16,0.022,3.535,27.528,0.635,0
3.143,14,0.016,2.961,50.532,0.62,0
5.563,141,0.011,4.595,38.528,0.689,0
6.782,185,0.021,4.169,0,0.627,0
8.239,318,0.01,5.717,0,0.649,0
3.763,34,0.023,3.879,29.766,0.697,0
2.34,4,0.007,2.631,0,0.717,0
3.541,11,0.006,4.149,68.675,0.7,0
7.46,475,0.014,6.361,0,0.66,0
5.611,105,0.01,0,0,0,0
3.602,22,0.007,3.904,66.002,0.674,0
5.054,55,0.009,0,0,0,0
17.34,11,0.002,0,0,0,0
4.736,34,0.016,2.332,0,0.63,0
15.429,950,0.007,0,0,0,0
4.763,20,0.012,5.134,31.47,0.709,0
7.33,408,0.01,3.219,0,0.639,0
5.039,6,0.005,5.577,0,0.636,0
6.729,10,0.004,4.652,0,0.728,0
5.277,102,0.024,3.953,21.875,0.689,0
4.431,8,0.004,5.153,147.289,0.867,0
5.957,111,0.014,0,0,0,0
3.049,19,0.012,3.07,52.763,0.693,0
16.405,969,0.009,5.002,0,0.439,0
4.535,61,0.038,3.167,0,0.671,0
6.911,275,0.016,2.299,0,0.514,0
4.144,5,0.033,0,0,0,0
8.954,754,0.008,0,0,0,0
5.196,85,0.033,4.833,27.871,0.691,0
4.244,32,0.006,3.225,0,0.845,0
7.584,1222,0.029,6.364,0,0.678,0
6.466,130,0.013,3.88,37.116,0.659,0
5.683,41,0.008,5.403,0,0.59,0
2.66,9,0.009,0,0,0,0
7.043,92,0.003,4.9,0,0.654,0
8.442,249,0.003,5.784,0,0.653,0
4.509,4,0.008,3.672,0,0.702,0
9.085,171,0.004,0,0,0,0
7.467,108,0.006,0,0,0,0
2.812,19,0.009,2.989,38.367,0.634,0
3.989,4,0.01,4.361,51.79,0.651,0
6.724,206,0.018,2.965,24.067,0.58,0
3.224,11,0.015,3.114,0,0.669,0
6.65,51,0.004,5.062,73.373,0.752,0
1.441,8,0.062,2.831,12.612,0.561,0
6.545,4,0.011,5.294,0,0.638,0
4.89,73,0.007,3.071,54.804,0.604,0
10.647,887,0.002,0,0,0,0
4.299,36,0.033,3.78,0,0.684,0
4.179,23,0.014,4.565,33.205,0.554,0
2.694,8,0.04,7.095,0,0.429,0
11.182,403,0.01,4.682,0,0.511,0
6.193,77,0.029,3.251,0,0.626,0
2.16,11,0.034,2.813,0,0.518,0
1.514,5,0.038,6.512,0,0.439,0
5.339,80,0.02,4.185,0,0.691,0
5.422,88,0.016,0,0,0,0
11.445,485,0.013,4.594,0,0.615,0
3.63,24,0.013,4.488,35.331,0.677,0
